"Plot Title: 20781943"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20781943, SEN S/N: 20781943)","Full Range, μS/cm (LGR S/N: 20781943, SEN S/N: 20781943)","Temp, °C (LGR S/N: 20781943, SEN S/N: 20781943)"
474,20-03-11 12:10:00 AM,11.0,8.0,11.08
475,20-03-11 12:15:00 AM,11.0,8.0,11.10
476,20-03-11 12:20:00 AM,11.0,8.0,11.10
477,20-03-11 12:25:00 AM,11.0,8.0,11.10
478,20-03-11 12:30:00 AM,11.0,8.0,11.11
479,20-03-11 12:35:00 AM,11.0,8.0,11.11
480,20-03-11 12:40:00 AM,11.0,8.4,11.08
481,20-03-11 12:45:00 AM,11.0,8.4,11.12
482,20-03-11 12:50:00 AM,11.0,8.1,11.07
483,20-03-11 12:55:00 AM,11.0,8.1,11.05
484,20-03-11 01:00:00 AM,11.0,8.0,11.08
485,20-03-11 01:05:00 AM,11.0,8.0,11.10
486,20-03-11 01:10:00 AM,11.0,8.0,11.12
487,20-03-11 01:15:00 AM,11.0,8.4,11.12
488,20-03-11 01:20:00 AM,11.0,8.4,11.11
489,20-03-11 01:25:00 AM,11.0,8.0,11.13
490,20-03-11 01:30:00 AM,11.0,8.0,11.12
491,20-03-11 01:35:00 AM,11.0,8.0,11.10
492,20-03-11 01:40:00 AM,11.0,8.0,11.11
493,20-03-11 01:45:00 AM,11.0,8.0,11.12
494,20-03-11 01:50:00 AM,11.0,8.0,11.12
495,20-03-11 01:55:00 AM,11.0,8.0,11.13
496,20-03-11 02:00:00 AM,11.0,8.0,11.13
497,20-03-11 02:05:00 AM,11.0,8.4,11.13
498,20-03-11 02:10:00 AM,11.0,8.4,11.11
499,20-03-11 02:15:00 AM,11.0,8.4,11.11
500,20-03-11 02:20:00 AM,11.0,8.0,11.11
501,20-03-11 02:25:00 AM,11.0,8.4,11.13
502,20-03-11 02:30:00 AM,11.0,8.4,11.16
503,20-03-11 02:35:00 AM,11.0,8.0,11.13
504,20-03-11 02:40:00 AM,11.0,8.0,11.13
505,20-03-11 02:45:00 AM,11.0,8.0,11.12
506,20-03-11 02:50:00 AM,11.0,8.0,11.13
507,20-03-11 02:55:00 AM,11.0,7.7,11.11
508,20-03-11 03:00:00 AM,11.0,8.0,11.12
509,20-03-11 03:05:00 AM,11.0,8.4,11.13
510,20-03-11 03:10:00 AM,11.0,8.0,11.11
511,20-03-11 03:15:00 AM,11.0,8.4,11.13
512,20-03-11 03:20:00 AM,11.0,8.4,11.12
513,20-03-11 03:25:00 AM,11.0,8.0,11.11
514,20-03-11 03:30:00 AM,11.0,8.4,11.12
515,20-03-11 03:35:00 AM,11.0,8.4,11.13
516,20-03-11 03:40:00 AM,11.0,8.0,11.13
517,20-03-11 03:45:00 AM,11.0,8.4,11.13
518,20-03-11 03:50:00 AM,11.0,8.0,11.13
519,20-03-11 03:55:00 AM,11.0,8.0,11.12
520,20-03-11 04:00:00 AM,11.0,8.0,11.13
521,20-03-11 04:05:00 AM,11.0,8.4,11.12
522,20-03-11 04:10:00 AM,11.0,8.4,11.13
523,20-03-11 04:15:00 AM,11.0,8.4,11.13
524,20-03-11 04:20:00 AM,11.0,8.4,11.14
525,20-03-11 04:25:00 AM,11.0,8.4,11.14
526,20-03-11 04:30:00 AM,11.0,8.0,11.14
527,20-03-11 04:35:00 AM,11.0,8.0,11.13
528,20-03-11 04:40:00 AM,11.0,8.0,11.13
529,20-03-11 04:45:00 AM,11.0,8.0,11.13
530,20-03-11 04:50:00 AM,11.0,8.0,11.14
531,20-03-11 04:55:00 AM,11.0,8.0,11.14
532,20-03-11 05:00:00 AM,11.0,8.0,11.13
533,20-03-11 05:05:00 AM,11.0,8.4,11.11
534,20-03-11 05:10:00 AM,11.0,7.7,11.11
535,20-03-11 05:15:00 AM,11.0,8.0,11.13
536,20-03-11 05:20:00 AM,11.0,8.4,11.14
537,20-03-11 05:25:00 AM,11.0,8.0,11.13
538,20-03-11 05:30:00 AM,11.0,8.0,11.13
539,20-03-11 05:35:00 AM,11.0,7.7,11.16
540,20-03-11 05:40:00 AM,11.0,8.0,11.13
541,20-03-11 05:45:00 AM,11.0,8.0,11.13
542,20-03-11 05:50:00 AM,11.0,8.4,11.13
543,20-03-11 05:55:00 AM,11.0,8.0,11.12
544,20-03-11 06:00:00 AM,11.1,8.4,11.14
545,20-03-11 06:05:00 AM,11.0,8.4,11.14
546,20-03-11 06:10:00 AM,11.0,8.0,11.13
547,20-03-11 06:15:00 AM,11.0,8.0,11.12
548,20-03-11 06:20:00 AM,11.1,8.4,11.13
549,20-03-11 06:25:00 AM,11.1,8.0,11.14
550,20-03-11 06:30:00 AM,11.1,8.4,11.14
551,20-03-11 06:35:00 AM,11.1,8.4,11.17
552,20-03-11 06:40:00 AM,11.2,8.0,11.16
553,20-03-11 06:45:00 AM,11.1,8.4,11.14
554,20-03-11 06:50:00 AM,11.1,8.4,11.14
555,20-03-11 06:55:00 AM,11.4,8.4,11.14
556,20-03-11 07:00:00 AM,11.1,8.4,11.14
557,20-03-11 07:05:00 AM,11.1,8.4,11.16
558,20-03-11 07:10:00 AM,11.1,8.4,11.16
559,20-03-11 07:15:00 AM,11.1,8.4,11.18
560,20-03-11 07:20:00 AM,11.0,8.0,11.17
561,20-03-11 07:25:00 AM,11.1,8.0,11.24
562,20-03-11 07:30:00 AM,11.0,8.0,11.20
563,20-03-11 07:35:00 AM,11.0,8.4,11.20
564,20-03-11 07:40:00 AM,11.0,8.4,11.16
565,20-03-11 07:45:00 AM,11.0,8.4,11.19
566,20-03-11 07:50:00 AM,11.0,8.4,11.17
567,20-03-11 07:55:00 AM,11.1,8.4,11.16
568,20-03-11 08:00:00 AM,11.1,8.4,11.18
569,20-03-11 08:05:00 AM,11.1,8.0,11.20
570,20-03-11 08:10:00 AM,11.1,8.4,11.19
571,20-03-11 08:15:00 AM,11.1,8.4,11.18
572,20-03-11 08:20:00 AM,11.2,8.4,11.17
573,20-03-11 08:25:00 AM,11.1,8.4,11.16
574,20-03-11 08:30:00 AM,11.1,8.4,11.13
575,20-03-11 08:35:00 AM,11.1,8.4,11.17
576,20-03-11 08:40:00 AM,11.0,8.4,11.19
577,20-03-11 08:45:00 AM,11.0,8.4,11.23
578,20-03-11 08:50:00 AM,11.0,8.4,11.18
579,20-03-11 08:55:00 AM,11.0,8.4,11.24
580,20-03-11 09:00:00 AM,11.0,8.0,11.22
581,20-03-11 09:05:00 AM,11.0,8.0,11.19
582,20-03-11 09:10:00 AM,11.0,8.4,11.23
583,20-03-11 09:15:00 AM,11.0,8.4,11.20
584,20-03-11 09:20:00 AM,11.0,8.0,11.14
585,20-03-11 09:25:00 AM,11.0,8.0,11.22
586,20-03-11 09:30:00 AM,11.0,8.4,11.29
587,20-03-11 09:35:00 AM,11.0,8.4,11.22
588,20-03-11 09:40:00 AM,11.0,8.0,11.26
589,20-03-11 09:45:00 AM,11.0,8.4,11.29
590,20-03-11 09:50:00 AM,11.0,8.0,11.26
591,20-03-11 09:55:00 AM,11.0,8.0,11.22
592,20-03-11 10:00:00 AM,11.0,8.0,11.24
593,20-03-11 10:05:00 AM,11.0,8.4,11.33
594,20-03-11 10:10:00 AM,11.0,8.0,11.26
595,20-03-11 10:15:00 AM,11.0,7.7,11.19
596,20-03-11 10:20:00 AM,11.0,8.4,11.27
597,20-03-11 10:25:00 AM,11.1,8.4,11.31
598,20-03-11 10:30:00 AM,11.0,8.4,11.27
599,20-03-11 10:35:00 AM,11.0,8.4,11.30
600,20-03-11 10:40:00 AM,11.0,8.4,11.30
601,20-03-11 10:45:00 AM,11.1,8.4,11.44
602,20-03-11 10:50:00 AM,11.0,8.4,11.33
603,20-03-11 10:55:00 AM,11.1,8.4,11.48
604,20-03-11 11:00:00 AM,11.0,8.4,11.39
605,20-03-11 11:05:00 AM,11.0,8.4,11.41
606,20-03-11 11:10:00 AM,11.0,7.7,11.17
607,20-03-11 11:15:00 AM,11.0,8.4,11.24
608,20-03-11 11:20:00 AM,11.0,8.4,11.33
609,20-03-11 11:25:00 AM,11.0,8.0,11.33
610,20-03-11 11:30:00 AM,11.1,8.0,11.42
611,20-03-11 11:35:00 AM,11.1,8.0,11.48
612,20-03-11 11:40:00 AM,11.0,8.4,11.45
613,20-03-11 11:45:00 AM,11.1,8.4,11.49
614,20-03-11 11:50:00 AM,11.1,8.4,11.56
615,20-03-11 11:55:00 AM,11.1,8.4,11.60
616,20-03-11 12:00:00 PM,11.1,8.4,11.58
617,20-03-11 12:05:00 PM,11.1,8.4,11.63
618,20-03-11 12:10:00 PM,11.1,8.4,11.55
619,20-03-11 12:15:00 PM,11.2,8.4,11.67
620,20-03-11 12:20:00 PM,11.2,8.4,11.81
621,20-03-11 12:25:00 PM,11.2,8.0,11.73
622,20-03-11 12:30:00 PM,11.2,8.4,11.73
623,20-03-11 12:35:00 PM,11.2,8.4,11.66
624,20-03-11 12:40:00 PM,11.2,8.0,11.70
625,20-03-11 12:45:00 PM,11.1,8.4,11.74
626,20-03-11 12:50:00 PM,11.2,8.4,11.80
627,20-03-11 12:55:00 PM,11.2,8.4,11.82
628,20-03-11 01:00:00 PM,11.2,8.8,11.92
629,20-03-11 01:05:00 PM,11.2,8.4,11.86
630,20-03-11 01:10:00 PM,11.2,8.4,11.81
631,20-03-11 01:15:00 PM,11.2,8.4,11.79
632,20-03-11 01:20:00 PM,11.2,8.4,11.89
633,20-03-11 01:25:00 PM,11.2,8.4,11.98
634,20-03-11 01:30:00 PM,11.2,8.4,11.92
635,20-03-11 01:35:00 PM,11.2,8.8,11.94
636,20-03-11 01:40:00 PM,11.2,8.4,11.80
637,20-03-11 01:45:00 PM,11.2,8.4,11.89
638,20-03-11 01:50:00 PM,11.2,8.8,12.10
639,20-03-11 01:55:00 PM,11.2,8.4,11.98
640,20-03-11 02:00:00 PM,11.2,8.4,12.02
641,20-03-11 02:05:00 PM,11.3,8.4,12.10
642,20-03-11 02:10:00 PM,11.2,8.4,12.08
643,20-03-11 02:15:00 PM,11.3,8.4,12.23
644,20-03-11 02:20:00 PM,11.2,8.4,12.14
645,20-03-11 02:25:00 PM,11.3,8.4,12.13
646,20-03-11 02:30:00 PM,11.2,8.4,12.00
647,20-03-11 02:35:00 PM,11.2,8.4,12.05
648,20-03-11 02:40:00 PM,11.2,8.4,12.14
649,20-03-11 02:45:00 PM,11.3,8.4,12.27
650,20-03-11 02:50:00 PM,11.3,8.4,12.38
651,20-03-11 02:55:00 PM,11.3,8.4,12.31
652,20-03-11 03:00:00 PM,11.3,8.4,12.29
653,20-03-11 03:05:00 PM,11.3,8.4,12.26
654,20-03-11 03:10:00 PM,11.3,8.4,12.25
655,20-03-11 03:15:00 PM,11.3,8.4,12.31
656,20-03-11 03:20:00 PM,11.3,8.4,12.33
657,20-03-11 03:25:00 PM,11.3,8.4,12.24
658,20-03-11 03:30:00 PM,11.3,8.4,12.22
659,20-03-11 03:35:00 PM,11.3,8.8,12.26
660,20-03-11 03:40:00 PM,11.3,8.4,12.37
661,20-03-11 03:45:00 PM,11.4,8.4,12.44
662,20-03-11 03:50:00 PM,11.9,9.1,13.79
663,20-03-11 03:55:00 PM,11.4,8.4,12.56
664,20-03-11 04:00:00 PM,11.4,8.4,12.47
665,20-03-11 04:05:00 PM,11.4,8.8,12.54
666,20-03-11 04:10:00 PM,11.4,8.8,12.38
667,20-03-11 04:15:00 PM,11.3,8.4,12.43
668,20-03-11 04:20:00 PM,11.4,8.4,12.54
669,20-03-11 04:25:00 PM,11.4,8.4,12.43
670,20-03-11 04:30:00 PM,11.4,8.4,12.31
671,20-03-11 04:35:00 PM,11.3,8.4,12.41
672,20-03-11 04:40:00 PM,11.4,8.4,12.35
673,20-03-11 04:45:00 PM,11.4,8.4,12.41
674,20-03-11 04:50:00 PM,11.4,8.4,12.39
675,20-03-11 04:55:00 PM,11.4,8.4,12.38
676,20-03-11 05:00:00 PM,11.4,8.4,12.37
677,20-03-11 05:05:00 PM,11.3,8.4,12.36
678,20-03-11 05:10:00 PM,11.4,8.4,12.39
679,20-03-11 05:15:00 PM,11.4,8.4,12.44
680,20-03-11 05:20:00 PM,11.4,8.4,12.50
681,20-03-11 05:25:00 PM,11.4,8.4,12.52
682,20-03-11 05:30:00 PM,11.4,8.4,12.52
683,20-03-11 05:35:00 PM,11.4,8.4,12.50
684,20-03-11 05:40:00 PM,11.4,8.4,12.48
685,20-03-11 05:45:00 PM,11.4,8.4,12.51
686,20-03-11 05:50:00 PM,11.4,8.4,12.44
687,20-03-11 05:55:00 PM,11.4,8.4,12.38
688,20-03-11 06:00:00 PM,11.4,8.8,12.42
689,20-03-11 06:05:00 PM,11.4,8.4,12.54
690,20-03-11 06:10:00 PM,11.4,8.4,12.73
691,20-03-11 06:15:00 PM,11.4,8.4,12.61
692,20-03-11 06:20:00 PM,11.4,8.4,12.50
693,20-03-11 06:25:00 PM,11.4,8.4,12.50
694,20-03-11 06:30:00 PM,11.4,8.4,12.50
695,20-03-11 06:35:00 PM,11.4,8.4,12.48
696,20-03-11 06:40:00 PM,11.4,8.4,12.50
697,20-03-11 06:45:00 PM,11.4,8.4,12.51
698,20-03-11 06:50:00 PM,11.4,8.8,12.50
699,20-03-11 06:55:00 PM,11.4,8.4,12.50
700,20-03-11 07:00:00 PM,11.4,8.4,12.48
701,20-03-11 07:05:00 PM,11.4,8.4,12.47
702,20-03-11 07:10:00 PM,11.4,8.8,12.49
703,20-03-11 07:15:00 PM,11.4,8.8,12.49
704,20-03-11 07:20:00 PM,11.4,8.4,12.48
705,20-03-11 07:25:00 PM,11.4,8.4,12.51
706,20-03-11 07:30:00 PM,11.4,8.8,12.50
707,20-03-11 07:35:00 PM,11.4,8.4,12.51
708,20-03-11 07:40:00 PM,11.4,8.8,12.50
709,20-03-11 07:45:00 PM,11.4,8.4,12.50
710,20-03-11 07:50:00 PM,11.4,8.4,12.50
711,20-03-11 07:55:00 PM,11.4,8.4,12.49
712,20-03-11 08:00:00 PM,11.4,8.4,12.47
713,20-03-11 08:05:00 PM,11.4,8.4,12.45
714,20-03-11 08:10:00 PM,11.4,8.4,12.47
715,20-03-11 08:15:00 PM,11.4,8.4,12.50
716,20-03-11 08:20:00 PM,11.4,8.4,12.50
717,20-03-11 08:25:00 PM,11.4,8.8,12.52
718,20-03-11 08:30:00 PM,11.4,8.8,12.51
719,20-03-11 08:35:00 PM,11.4,8.4,12.50
720,20-03-11 08:40:00 PM,11.4,8.8,12.51
721,20-03-11 08:45:00 PM,11.4,8.8,12.49
722,20-03-11 08:50:00 PM,11.4,8.4,12.50
723,20-03-11 08:55:00 PM,11.4,8.4,12.49
724,20-03-11 09:00:00 PM,11.4,8.4,12.50
725,20-03-11 09:05:00 PM,11.4,8.4,12.50
726,20-03-11 09:10:00 PM,11.4,8.4,12.52
727,20-03-11 09:15:00 PM,11.5,8.4,12.51
728,20-03-11 09:20:00 PM,11.5,8.8,12.51
729,20-03-11 09:25:00 PM,11.4,8.4,12.50
730,20-03-11 09:30:00 PM,11.4,8.4,12.51
731,20-03-11 09:35:00 PM,11.4,8.4,12.50
732,20-03-11 09:40:00 PM,11.4,8.4,12.50
733,20-03-11 09:45:00 PM,11.4,8.8,12.48
734,20-03-11 09:50:00 PM,11.4,8.4,12.51
735,20-03-11 09:55:00 PM,11.5,8.8,12.51
736,20-03-11 10:00:00 PM,11.4,8.4,12.49
737,20-03-11 10:05:00 PM,11.4,8.4,12.49
738,20-03-11 10:10:00 PM,11.4,8.8,12.50
739,20-03-11 10:15:00 PM,11.4,8.4,12.47
740,20-03-11 10:20:00 PM,11.4,8.8,12.45
741,20-03-11 10:25:00 PM,11.4,8.4,12.48
742,20-03-11 10:30:00 PM,11.4,8.4,12.48
743,20-03-11 10:35:00 PM,11.4,8.8,12.51
744,20-03-11 10:40:00 PM,11.5,8.4,12.52
745,20-03-11 10:45:00 PM,11.5,8.8,12.52
746,20-03-11 10:50:00 PM,11.4,8.4,12.51
747,20-03-11 10:55:00 PM,11.4,8.4,12.49
748,20-03-11 11:00:00 PM,11.4,8.4,12.51
749,20-03-11 11:05:00 PM,11.4,8.8,12.48
750,20-03-11 11:10:00 PM,11.4,8.4,12.45
751,20-03-11 11:15:00 PM,11.4,8.4,12.45
752,20-03-11 11:20:00 PM,11.5,8.4,12.49
753,20-03-11 11:25:00 PM,11.5,8.4,12.50
754,20-03-11 11:30:00 PM,11.4,8.4,12.49
755,20-03-11 11:35:00 PM,11.4,8.8,12.49
756,20-03-11 11:40:00 PM,11.4,8.8,12.48
757,20-03-11 11:45:00 PM,11.4,8.4,12.48
758,20-03-11 11:50:00 PM,11.4,8.4,12.45
759,20-03-11 11:55:00 PM,11.5,8.4,12.47
760,20-03-12 12:00:00 AM,11.4,8.8,12.47
761,20-03-12 12:05:00 AM,11.4,8.8,12.48
762,20-03-12 12:10:00 AM,11.4,8.8,12.50
763,20-03-12 12:15:00 AM,11.5,8.8,12.49
764,20-03-12 12:20:00 AM,11.5,8.8,12.49
765,20-03-12 12:25:00 AM,11.5,8.4,12.47
766,20-03-12 12:30:00 AM,11.4,8.8,12.49
767,20-03-12 12:35:00 AM,11.4,8.4,12.49
768,20-03-12 12:40:00 AM,11.4,8.4,12.48
769,20-03-12 12:45:00 AM,11.4,8.4,12.48
770,20-03-12 12:50:00 AM,11.4,8.4,12.54
771,20-03-12 12:55:00 AM,11.4,8.4,12.52
772,20-03-12 01:00:00 AM,11.4,8.4,12.50
773,20-03-12 01:05:00 AM,11.4,8.4,12.50
774,20-03-12 01:10:00 AM,11.4,8.8,12.52
775,20-03-12 01:15:00 AM,11.4,8.4,12.51
776,20-03-12 01:20:00 AM,11.4,8.4,12.51
777,20-03-12 01:25:00 AM,11.4,8.8,12.49
778,20-03-12 01:30:00 AM,11.4,8.4,12.49
779,20-03-12 01:35:00 AM,11.4,8.4,12.45
780,20-03-12 01:40:00 AM,11.4,8.8,12.48
781,20-03-12 01:45:00 AM,11.4,8.8,12.49
782,20-03-12 01:50:00 AM,11.4,8.8,12.49
783,20-03-12 01:55:00 AM,11.5,8.4,12.51
784,20-03-12 02:00:00 AM,11.6,8.4,12.50
785,20-03-12 02:05:00 AM,11.6,8.8,12.52
786,20-03-12 02:10:00 AM,11.5,8.4,12.51
787,20-03-12 02:15:00 AM,11.5,8.4,12.49
788,20-03-12 02:20:00 AM,11.4,8.4,12.49
789,20-03-12 02:25:00 AM,11.4,8.4,12.49
790,20-03-12 02:30:00 AM,11.4,8.8,12.51
791,20-03-12 02:35:00 AM,11.4,8.4,12.50
792,20-03-12 02:40:00 AM,11.4,8.4,12.48
793,20-03-12 02:45:00 AM,11.4,8.4,12.48
794,20-03-12 02:50:00 AM,11.4,8.4,12.49
795,20-03-12 02:55:00 AM,11.4,8.4,12.49
796,20-03-12 03:00:00 AM,11.4,8.4,12.50
797,20-03-12 03:05:00 AM,11.4,8.8,12.51
798,20-03-12 03:10:00 AM,11.4,8.4,12.50
799,20-03-12 03:15:00 AM,11.4,8.8,12.50
800,20-03-12 03:20:00 AM,11.5,8.8,12.52
801,20-03-12 03:25:00 AM,11.4,8.4,12.52
802,20-03-12 03:30:00 AM,11.4,8.4,12.52
803,20-03-12 03:35:00 AM,11.4,8.4,12.52
804,20-03-12 03:40:00 AM,11.4,8.8,12.51
805,20-03-12 03:45:00 AM,11.4,8.4,12.49
806,20-03-12 03:50:00 AM,11.4,8.4,12.50
807,20-03-12 03:55:00 AM,11.5,8.4,12.49
808,20-03-12 04:00:00 AM,11.5,8.4,12.48
809,20-03-12 04:05:00 AM,11.5,8.4,12.51
810,20-03-12 04:10:00 AM,11.4,8.4,12.50
811,20-03-12 04:15:00 AM,11.4,8.4,12.51
812,20-03-12 04:20:00 AM,11.5,8.4,12.52
813,20-03-12 04:25:00 AM,11.5,8.8,12.50
814,20-03-12 04:30:00 AM,11.5,8.4,12.51
815,20-03-12 04:35:00 AM,11.5,8.8,12.50
816,20-03-12 04:40:00 AM,11.5,8.8,12.48
817,20-03-12 04:45:00 AM,11.5,8.8,12.43
818,20-03-12 04:50:00 AM,11.4,8.4,12.52
819,20-03-12 04:55:00 AM,11.5,8.8,12.51
820,20-03-12 05:00:00 AM,11.6,8.4,12.49
821,20-03-12 05:05:00 AM,11.5,8.8,12.48
822,20-03-12 05:10:00 AM,11.5,8.4,12.45
823,20-03-12 05:15:00 AM,11.4,8.4,12.43
824,20-03-12 05:20:00 AM,11.4,8.4,12.49
825,20-03-12 05:25:00 AM,11.4,8.8,12.47
826,20-03-12 05:30:00 AM,11.4,8.4,12.44
827,20-03-12 05:35:00 AM,11.4,8.4,12.45
828,20-03-12 05:40:00 AM,11.4,8.8,12.44
829,20-03-12 05:45:00 AM,11.4,8.4,12.38
830,20-03-12 05:50:00 AM,11.4,8.4,12.41
831,20-03-12 05:55:00 AM,11.4,8.4,12.42
832,20-03-12 06:00:00 AM,11.4,8.4,12.43
833,20-03-12 06:05:00 AM,11.4,8.4,12.41
834,20-03-12 06:10:00 AM,11.4,8.4,12.42
835,20-03-12 06:15:00 AM,11.4,8.8,12.43
836,20-03-12 06:20:00 AM,11.4,8.8,12.43
837,20-03-12 06:25:00 AM,11.4,8.4,12.41
838,20-03-12 06:30:00 AM,11.4,8.4,12.39
839,20-03-12 06:35:00 AM,11.4,8.4,12.32
840,20-03-12 06:40:00 AM,11.4,8.4,12.38
841,20-03-12 06:45:00 AM,11.4,8.8,12.36
842,20-03-12 06:50:00 AM,11.4,8.8,12.35
843,20-03-12 06:55:00 AM,11.4,8.8,12.36
844,20-03-12 07:00:00 AM,11.4,8.4,12.37
845,20-03-12 07:05:00 AM,11.4,8.8,12.30
846,20-03-12 07:10:00 AM,11.4,8.4,12.32
847,20-03-12 07:15:00 AM,11.4,8.4,12.33
848,20-03-12 07:20:00 AM,11.4,8.8,12.32
849,20-03-12 07:25:00 AM,11.4,8.4,12.35
850,20-03-12 07:30:00 AM,11.4,8.4,12.33
851,20-03-12 07:35:00 AM,11.4,8.8,12.32
852,20-03-12 07:40:00 AM,11.4,8.4,12.33
853,20-03-12 07:45:00 AM,11.4,8.4,12.33
854,20-03-12 07:50:00 AM,11.4,8.8,12.31
855,20-03-12 07:55:00 AM,11.4,8.8,12.30
856,20-03-12 08:00:00 AM,11.4,8.8,12.29
857,20-03-12 08:05:00 AM,11.4,8.4,12.30
858,20-03-12 08:10:00 AM,11.4,8.4,12.30
859,20-03-12 08:15:00 AM,11.4,8.8,12.26
860,20-03-12 08:20:00 AM,11.4,8.4,12.27
861,20-03-12 08:25:00 AM,11.4,8.4,12.24
862,20-03-12 08:30:00 AM,11.4,8.4,12.24
863,20-03-12 08:35:00 AM,11.4,8.8,12.25
864,20-03-12 08:40:00 AM,11.4,8.4,12.24
865,20-03-12 08:45:00 AM,11.4,8.4,12.25
866,20-03-12 08:50:00 AM,11.3,8.4,12.22
867,20-03-12 08:55:00 AM,11.4,8.4,12.24
868,20-03-12 09:00:00 AM,11.3,8.4,12.22
869,20-03-12 09:05:00 AM,11.4,8.4,12.22
870,20-03-12 09:10:00 AM,11.4,8.4,12.19
871,20-03-12 09:15:00 AM,11.4,8.4,12.20
872,20-03-12 09:20:00 AM,11.4,8.8,12.19
873,20-03-12 09:25:00 AM,11.4,8.4,12.19
874,20-03-12 09:30:00 AM,11.4,8.4,12.20
875,20-03-12 09:35:00 AM,11.4,8.4,12.17
876,20-03-12 09:40:00 AM,11.3,8.4,12.17
877,20-03-12 09:45:00 AM,11.4,8.4,12.18
878,20-03-12 09:50:00 AM,11.3,8.4,12.16
879,20-03-12 09:55:00 AM,11.4,8.4,12.17
880,20-03-12 10:00:00 AM,11.3,8.8,12.18
881,20-03-12 10:05:00 AM,11.3,8.4,12.17
882,20-03-12 10:10:00 AM,11.3,8.4,12.17
883,20-03-12 10:15:00 AM,11.3,8.4,12.19
884,20-03-12 10:20:00 AM,11.3,8.4,12.23
885,20-03-12 10:25:00 AM,11.4,8.4,12.19
886,20-03-12 10:30:00 AM,11.3,8.4,12.20
887,20-03-12 10:35:00 AM,11.4,8.4,12.19
888,20-03-12 10:40:00 AM,11.4,8.4,12.20
889,20-03-12 10:45:00 AM,11.4,8.4,12.18
890,20-03-12 10:50:00 AM,11.3,8.4,12.22
891,20-03-12 10:55:00 AM,11.3,8.4,12.22
892,20-03-12 11:00:00 AM,11.4,8.8,12.24
893,20-03-12 11:05:00 AM,11.4,8.4,12.20
894,20-03-12 11:10:00 AM,11.4,8.4,12.22
895,20-03-12 11:15:00 AM,11.4,8.4,12.23
896,20-03-12 11:20:00 AM,11.4,8.4,12.25
897,20-03-12 11:25:00 AM,11.4,8.4,12.27
898,20-03-12 11:30:00 AM,11.4,8.4,12.29
899,20-03-12 11:35:00 AM,11.4,8.4,12.38
900,20-03-12 11:40:00 AM,11.4,8.4,12.26
901,20-03-12 11:45:00 AM,11.3,8.8,12.29
902,20-03-12 11:50:00 AM,11.4,8.4,12.30
903,20-03-12 11:55:00 AM,11.4,8.4,12.31
904,20-03-12 12:00:00 PM,11.4,8.4,12.33
905,20-03-12 12:05:00 PM,11.4,8.8,12.35
906,20-03-12 12:10:00 PM,11.4,8.8,12.33
907,20-03-12 12:15:00 PM,11.4,8.4,12.42
908,20-03-12 12:20:00 PM,11.4,8.4,12.33
909,20-03-12 12:25:00 PM,11.4,8.4,12.39
910,20-03-12 12:30:00 PM,11.4,8.4,12.37
911,20-03-12 12:35:00 PM,11.4,8.4,12.43
912,20-03-12 12:40:00 PM,11.4,8.8,12.39
913,20-03-12 12:45:00 PM,11.4,8.8,12.43
914,20-03-12 12:50:00 PM,11.4,8.4,12.42
915,20-03-12 12:55:00 PM,11.5,8.8,12.50
916,20-03-12 01:00:00 PM,11.4,8.4,12.56
917,20-03-12 01:05:00 PM,11.4,8.8,12.48
918,20-03-12 01:10:00 PM,11.5,8.4,12.57
919,20-03-12 01:15:00 PM,11.5,8.4,12.67
920,20-03-12 01:20:00 PM,11.5,8.8,12.58
921,20-03-12 01:25:00 PM,11.5,8.4,12.63
922,20-03-12 01:30:00 PM,11.6,8.8,12.77
923,20-03-12 01:35:00 PM,11.6,8.4,12.76
924,20-03-12 01:40:00 PM,11.6,8.8,12.75
925,20-03-12 01:45:00 PM,11.6,8.8,12.74
926,20-03-12 01:50:00 PM,11.5,8.8,12.81
927,20-03-12 01:55:00 PM,11.5,8.4,12.76
928,20-03-12 02:00:00 PM,11.6,8.4,12.82
929,20-03-12 02:05:00 PM,11.6,8.4,12.76
930,20-03-12 02:10:00 PM,11.6,8.8,12.85
931,20-03-12 02:15:00 PM,11.6,8.8,12.93
932,20-03-12 02:20:00 PM,11.6,8.8,13.11
933,20-03-12 02:25:00 PM,11.6,8.8,13.02
934,20-03-12 02:30:00 PM,11.6,8.8,12.87
935,20-03-12 02:35:00 PM,11.6,8.8,12.99
936,20-03-12 02:40:00 PM,11.6,8.4,12.99
937,20-03-12 02:45:00 PM,11.7,8.8,13.12
938,20-03-12 02:50:00 PM,11.6,8.8,13.06
939,20-03-12 02:55:00 PM,11.6,8.8,13.10
940,20-03-12 03:00:00 PM,11.7,8.4,13.14
941,20-03-12 03:05:00 PM,11.7,8.8,13.13
942,20-03-12 03:10:00 PM,11.6,9.1,13.11
943,20-03-12 03:15:00 PM,11.6,8.4,13.11
944,20-03-12 03:20:00 PM,11.6,8.8,13.11
945,20-03-12 03:25:00 PM,11.6,8.8,13.18
946,20-03-12 03:30:00 PM,11.7,8.4,13.18
947,20-03-12 03:35:00 PM,11.6,8.4,13.05
948,20-03-12 03:40:00 PM,11.6,8.4,13.12
949,20-03-12 03:45:00 PM,11.7,8.8,13.21
950,20-03-12 03:50:00 PM,11.6,8.8,13.23
951,20-03-12 03:55:00 PM,11.8,8.8,13.26
